source,link,date,grade,scoreType,text,upThumbs,totalThumbs,helpfulness
Jhoniboy,http://www.metacritic.com/user/Jhoniboy,"Jan 31, 2023",10,Positive,"Game com um mundo aberto gigante, muitos combos de poderes, graficos incríveis. Não danpara entender todo o choro",2,10,0.2
jcjm55,http://www.metacritic.com/user/jcjm55,"Jan 31, 2023",0,Negative,"hello empty world, dead, unremarkable, generally boring. Better look for other more fun games.",1,5,0.2
wesleysamora,http://www.metacritic.com/user/wesleysamora,"Jan 31, 2023",0,Negative,Playstation morreu no 2. Agora sabe lá quando vai sair algo que presta nesse console falido,1,5,0.2
JPanCaKe,http://www.metacritic.com/user/JPanCaKe,"Jan 27, 2023",10,Positive,Amazing story. Amazing graphics. Amazing writing.. Amazing game overall. When's #2 coming out!,1,5,0.2
freshprince808,http://www.metacritic.com/user/freshprince808,"Jan 27, 2023",10,Positive,Absolutely amazing and fun game! Frey is an awesome mage and I love her voice actress Ella  Balinska!,1,5,0.2
Mausoleum,http://www.metacritic.com/user/Mausoleum,"Jan 28, 2023",0,Negative,Horrible optimization/gameplay/story and overall feels like a massive cash grab. 0 effort .,1,5,0.2
Sac1993,http://www.metacritic.com/user/Sac1993,"Jan 29, 2023",10,Positive,"I love it, it’s beautiful amazing and loving too. But some parts are ok….the graphic are not all that good but, hey!",1,5,0.2
Duperelexx,http://www.metacritic.com/user/Duperelexx,"Jan 31, 2023",0,Negative,"Trash ! Velké zklamání a vyhozené peníze. Příšerný příběh, grafika a do očí bijící mizerně odvedená práce.",1,5,0.2
Come_on_son,http://www.metacritic.com/user/Come_on_son,"Jan 26, 2023",10,Positive,"I'm giving a 10 to balance out the score. It deserves a 7. I'll be honest some things are bad, I would name repetitive gameplay as a big one. Pointless activities are most of the activities in the game but at least you have hoards of enemies to fight once you have completed the game. It can be fun to play though. I love running and jumping in games like this, like Spiderman, Prototype.. After beating these games I ran and jumped over skyscrapers for hours. Just do the best content in Forspoken.",3,16,0.1875
Kumasimc,http://www.metacritic.com/user/Kumasimc,"Feb  3, 2023",10,Positive,"These negative reviews are just appalling. First off, Forspoken IS polished, in fact I’ve seen other bigger, more successful games release in massively worse states. It’s world is fascinating both visually and narratively, the dialog is NOT anywhere close to as bad as people say, in fact it’s often charming and funny. The gameplay is smooth, fast and fun, and the nature of the combat and traversal systems (tied with accessibility options) means you can play this as a high stakes straight up action game, focusing only on the main campaign, or spend significantly more time exploring the world, like a longer adventure/rpg. It’s obvious that a shocking number of user reviews haven’t played it very much, if at all. If this game looks or sounds fun, GET IT.",2,12,0.16666666666666666
Makotodk,http://www.metacritic.com/user/Makotodk,"Jan 27, 2023",10,Positive,"Good game, pity it's not for everyone.Good story, exquisite controller gameplay.good graphics.I need more padding within the environment.",1,6,0.16666666666666666
Li4mS_,http://www.metacritic.com/user/Li4mS_,"Jan 27, 2023",3,Negative,"It's as if  the writers for Marvel and Velma with the help of  Chat GTP made the dialogue for this game. Just so corny and cringe. The scene where she just constantly repeats ""I just moved sh*t with my mind"" and then the bracelet keeps reminding her that he technically done it  is exactly something you would hear from A new Marvel movie. Not only is the dialogue abysmal but the game play is just so boring. I bought this game expecting it to be bad but f**king hell. And the worse part is that it isn't similar to games like WWE2k20 or Saints row 5 where the game is so bad that it's funny. It's just bad in general. The only two positives I could say about this game is 1. The addition of Auto pick-up and 2. The traversal (at times) can be... uplifting. Forspoken is simply just another cash grab made by scummy developers who don't care.  And the worst part about it is that if they actually cared and got better voice actors and writers. This game could of been fun. If this is what gaming in 2023 is going to look like then we are better off just stopping here and saving ourselves the embarrassment.",1,6,0.16666666666666666
o2byz,http://www.metacritic.com/user/o2byz,"Jan 26, 2023",10,Positive,"I absolutely love this game. I spent a lot of time in the demo learning the magic and parkour and the final game has improved all of it making it so good. Honestly some of the best gameplay and traversal I’ve enjoyed in a long time. The characters in the game are great and do a solid job of carrying the story. Frey is truly a solid lead acted very well. The boss fights and especially the hidden boss fights all feel different and are a joy to play. The leveling and different types of magic make the combat feel fresh and fun. If you’re a puzzle fan there are some great slide puzzles that can be a fun side adventure. Solid side quests that can keep you busy in the large event driven open world with so much to do. I played in Ray Tracing mode on my PS5 and all of the experience was amazing. If you’re of SE games and definitely want to play a fun new IP that looks great, plays great and has amazing combat this game is for you!",2,13,0.15384615384615385
GonerWithABoner,http://www.metacritic.com/user/GonerWithABoner,"Jan 26, 2023",10,Positive,"Great game, fun traversal, gorgeous spell animations and an endearing story, what more can you ask for",1,7,0.14285714285714285
Bayarea408,http://www.metacritic.com/user/Bayarea408,"Jan 26, 2023",10,Positive,Forespoking is a very good game I was watching videos of it on YouTube it's a good game it's better than all these other games that Xbox makes and on top of that people stop being racist against characters like for spoken so on top of that people that are racist against an an African American woman like from the UK on top of that forespoken is a great game that PlayStation has and Square Enix made so these critics these people daughter are basically racist just like everybody else in the whole world or races against African Americans and Mexicans basically white American people are always going to be racist because they hate how it's how our world has changed that's why racist people so should just dissolve basically racist people should just sold their mouth shut and be quiet or Reese's people should just get soy needle and sew their mouth shut that's what they need to do,1,7,0.14285714285714285
Captainhelel,http://www.metacritic.com/user/Captainhelel,"Jan 26, 2023",10,Positive,"Such a great game, give it a chance... a lot better than other stuff out there.",1,7,0.14285714285714285
Darian_tos,http://www.metacritic.com/user/Darian_tos,"Jan 31, 2023",10,Positive,"El juego está lejos de ser un 10, tiene muchísimos aspectos que mejorar, pero está aún más lejos de ser un 1, ni hablar de un 0.La historia de forspoken puede que no tenga esos giros de guión que muchos aclaman, aún así es lo suficientemente entretenida y te mantiene pensando en tus teorías constantemente mientras lo juegas. La protagonista más allá de tener el don de polarizar a las masas entre odiarla o no, representa perfectamente a una mujer joven de 21 años que creció en uno de los barrios más peligrosos de Nueva York y se expresa como se espera que se exprese alguien que se educó entre pandillas. La propuesta en cuanto a jugabilidad es divertida, tiene una dinámica que se torna frenética pero nunca abruma, tomen en cuenta esta opinión de alguien que se marea con cualquier first person shooter y a pesar de tener mucho movimiento de camara nunca sentí náuseas, el juego va a agregando nuevas habilidades que puedes (o no) ir  añadiendo a tu estilo de juego, es imposible no encontrar un estilo de juego con alguna combinación de magias.Gráficamente el juego es precioso y cuenta con un apartado artístico único, original y que no puede dejarte indiferente, recordando un poco a la leyenda del caballero verde en el vestuario de Thantas y demas personajes. Repito el juego no es un 10, para mí es un sólido 8 y es una experiencia disfrutable, no recuerdo haber disfrutado tanto en ir de un punto a otro, el parkour mágico ha Sido sin duda algo de lo más divertido en el juego.Sobre las cosas negativas, monotonía de enemigos y escenarios no hablaré, de eso ya han dicho y exagerado hasta el hartazgo, y aún así el mundo es rico en experiencias y cosas por hacer y descubrir.",1,7,0.14285714285714285
Steff86,http://www.metacritic.com/user/Steff86,"Jan 29, 2023",0,Negative,A solid 8/10 not the best game but it's much better than games like Elden Ring,1,8,0.125
hitsrob,http://www.metacritic.com/user/hitsrob,"Jan 30, 2023",10,Positive,Simply beautiful and amazing one of the best exclusive games of ps5. I have to repeat exclusive for ps5.,1,8,0.125
navi14,http://www.metacritic.com/user/navi14,"Jan 27, 2023",10,Positive,"Una de las sorpresas del año, un juego fresco y divertido que no deja de sorprender desde el principio hasta el final, mecánicamente solido y con un gameplay que es de lo mejor del genero, lo mejor, los gráficos, autentica next gen y no como otros que solo saben sacar cosas para niños o juegos de tiros para piperos con miedo al cartón que piden un viaje a Turquía.15/10",1,10,0.1
Allanon,http://www.metacritic.com/user/Allanon,"Mar 14, 2023",10,Positive,"Too much hatred toward this game(sure, the girl would have been a standard anime girl no one would complain except the swearing.) It's a very good game with awesome gameplay.Main downfall is it doesnt deliver the expected NEXT GEN experience and way too pricey(like many other current gen)Released on PS4 4y ago, it would have been a great game !",0,1,0.0
Friendzie,http://www.metacritic.com/user/Friendzie,"Feb 22, 2023",7,Mixed,"Not that all negative reviews aren't legitimate, but it's sad to see this game partially review bombed because it's ""woke"" - in other words, because it has a female lead who's black. There is nothing political going on in this game, so I can't see what would be woke about it. The game's shortcomings are much more mundane. The open world design is not very interesting, and the writing misses the mark a lot of the time. It's not that it's necessarily bad writing, but the game's premise is already hard to take seriously as it is. This is made worse by the characters themselves constantly making light of everything. Is this a comedy or am I supposed to care about this place? Your parkour abilities are too strong, so the landscape barely matters unless they put massive cliffs everywhere to block you, which they do. You might feel like exploring once you get through the intro, but good luck with the dozens of massive cliffs funneling you to where you are supposed to go instead. What you can find often just turns out to be a health potion in a chest, though. As for what's good, well, the combat is alright, the spells are alright, the graphics are decent, and the faces look good. It runs well on the PS5. The accessibility and difficulty options are vast. The game's issues are pretty common in these sorts of games, so I really can't say it's a complete disaster of a game. They haven't reinvented the genre, nor have they solved its most pressing issues. If you never played an open world style RPG before maybe you wouldn't mind.",0,1,0.0
warlock7,http://www.metacritic.com/user/warlock7,"Feb 12, 2023",6,Mixed,Looks pretty good.  Has some control issues.  Extremely repetitive voice work.  Story is uninspired.  Gameplay isn’t bad.,0,1,0.0
jmarsala,http://www.metacritic.com/user/jmarsala,"Feb 14, 2023",10,Positive,"This game in my opinion is one of my favorites this year. I’m the only group cause I wish the story arc’ed a little bit sooner and carried on. I have been playing games for about 35 years now usually I get close to beating the game sometimes nearly at the last boss and something new and shiny comes out and I’m onto the next.I beat this game. every time you start to get bored, something new comes up. If you have any ADHD you will love this game because there’s a lots of stuff to do. If you have OCD you will love this game as well as there’s lots and lots of things to collect missions and side stuff. I know people do not like the character sometimes. She is a little bit jaded but the storyline will explain why. I really recommend picking this game up even if it’s a used copy a borrowing of a friends copy or waiting till goes on sale. I would buy it again at full price every time. It blows my mind people gave this a bad rating. The only thing I do know is on the PC version, It is buggy. And that would be my only other complaint.",0,2,0.0
maxgreat73,http://www.metacritic.com/user/maxgreat73,"Feb 24, 2023",6,Mixed,"The game has some lows and some highs. Graphically it's not great, but the combat system is quite good, and the more you progress, the more interesting parkour and combats become. The open world if full of useless things to do, that do not give any meaningful rewards. The writing is ok, some characters are very interesting, but the main antagonist, not at all...Could have been a good game, but lack polish (especially in New York)",0,1,0.0
Baggy11,http://www.metacritic.com/user/Baggy11,"Jan 31, 2023",2,Negative,"Boring npc's, boring story and world is empty and lifeless. Not worth the money!!!",0,3,0.0
NazgulPrime,http://www.metacritic.com/user/NazgulPrime,"Jan 31, 2023",1,Negative,"A sad excuse for a game, you can make many mistakes with an action RPG, but the only mistake you'll never be forgiven for is bad combat. I've been suckered in by pay-to-win games with good combat, I've forgiven bad writing, shallow characters and horrible plots in games with good combat, but bad combat is the kiss of death for any game which has combat, especially for an Action RPGs. I do not like the art style, I prefer crisp and clear visuals, things they were not going for, but I respect the choices of people who liked the art style. The writing is egregious. The very start of the game and its setup is well written, which is strange, because the remaining 98% is awful. It's like two people wrote the plot of this game, one of them was competent, but couldn't write for video games, the other one was a gamer, but a completely incompetent writer. The combo of terrible writing + bad and boring combat makes this game unsalvageable. Do yourself a favor, don't waste your time on this one.",0,2,0.0
SilverOrlov,http://www.metacritic.com/user/SilverOrlov,"Jan 31, 2023",4,Negative,"2023... system requirements... price... completely magical concept... starting with a passage between the Worlds... what could go wrong?1) Almost completely uninteresting and empty surrounding world.2) Terrible staging of cut-scenes, lighting and ""acting"".3) Graphics, it seems to me, the level of the 2010. Where are the shadows, Carl?4) Where is the optimization, Carl?5) Too much visual **** happening on the screen during combats. Because of this, I hate Korean MMOs....The only thing that can be called just somewhat well done is the mechanic of magical combats. Not bad, because magic doesn't touch the outside World at all. You can't set an enemy on fire with fire magic, for example. And there are no combos or connection between magic(water + electro)....Horrible :(",0,3,0.0
indieinsights,http://www.metacritic.com/user/indieinsights,"Feb 18, 2023",5,Mixed,"I appreciate the effort but a few bad director's issues: The main character is unlikeable. She is a thief, not an troubled-yet-good-heart underdog; just a thief that did not do anything in her past, without any special skills. That is lazy writing, not knowing how to write a likeable underdog thief. The enemies are mostly badly designed. The game spams you with effects, but sometimes it is hard to see what the actual enemies are doing, unless you watch the indicators: that is completely different to, say, Elden Ring or Horizon Zero Dawn. The movement and control behaviour is not as good as in other games, sometimes clunky. The cities feel stiff, unimaginative, dead sometimes, with NPCs standing around, doing weird or no things. I believe that the biggest issue is probably the unlikable main character... The writers messed this up. Think Darkpool: not exactly a good hero, doing sometimes horrible things, yet somehow the writers managed to make him likeable. The Forsaken main character is written by some ex-students instead.",0,1,0.0
skeit_,http://www.metacritic.com/user/skeit_,"Feb 14, 2023",10,Positive,"the story is very beautiful, exciting and full of twists and turns. The movement system is smooth and fast. Despite some technical imperfections, it turns out to be a beautiful work.",0,2,0.0
GenocideJack86,http://www.metacritic.com/user/GenocideJack86,"Feb  2, 2023",4,Negative,Agni's philosophy died for this piece of cringe.The battles would be more fast paced. An icon hunting open world game with empty characters bad writing and horrible repeatable side quests.It's really good Sony spending money this sh*t. 2 year exclusivity for a empty open world swearing sim.SquareEnix pls revive Parasite Eve or Xenogears.,0,1,0.0
Daybrakgo,http://www.metacritic.com/user/Daybrakgo,"Feb  6, 2023",10,Positive,"Honestly a great game, combat is so fun and fluid. Open world is great - zipping and gliding like a boss.  Characters are great - cuff and fray are so funny and endearing. As a cat person loved all dem cats! On PS5 and have no issue technical wise. I had fun thank you forspoken team.",0,2,0.0
lleohh,http://www.metacritic.com/user/lleohh,"Feb  6, 2023",10,Positive,"Então, não consigo entender todo o ódio que esse jogo tem recebido. Existem sim problemas com texturas, gráficos que não atendem a nova geração, mas após jogar entendi o motivo pelo qual ele só saiu para a nova geração. A geração passada não conseguiria aguentar tudo o que acontece no combate e na jogabilidade de Forspoken. Combate e jogabilidade essa que funcionam MUITO BEM. eu me diverti muito acompanhando Frey em sua jornada e explorando os quatro cantos de Athia. Seria uma pena ver essa franquia morrer, pois tem muito potencial e é realmente beeeem diverdido.",0,2,0.0
Manziflex,http://www.metacritic.com/user/Manziflex,"Feb  1, 2023",2,Negative,The demo was awful..dunno the game..Never saw a flat game without nothing inside. Just a good graphic engine. Nothing else. A good skill tree.A lot of lacks here in there,0,1,0.0
MoreBiscuits,http://www.metacritic.com/user/MoreBiscuits,"Feb  3, 2023",10,Positive,The combat and traversal in Forspoken never grow old. From learning and mastering new spells to the addictive flow of the movement these are the two parts of Forspoken that truly stand out. After a rocky opening few hours which did leave me apprehensive the game came into its own. As soon as the open world was available to explore I was hooked. The story kept me engaged till the credits rolled. After 55 hours I’m still excited to explore the land of Athia and see what’s left to uncover. The game takes some time to get into but it’s worth it. Unlike anything I’ve played before.,0,1,0.0
EkimOniram,http://www.metacritic.com/user/EkimOniram,"Feb 22, 2023",10,Positive,Game reviewers got this one extremely wrong. I’ve seen much worse games get higher scores. If you like single player rpgs with great combat this game is for you.,0,1,0.0
Ioria,http://www.metacritic.com/user/Ioria,"Feb 14, 2023",10,Positive,"Actually a very solid game. Seems to get review bombed right now because the incel league has been activated... would give it a solid 8 out of 10, traversal can be frustrating and combat a bit clunky at times, but the overall experience was good, one of the very few games that held my attention long enough I actually finished it. If you give this game a 0, you are either an unforgiveable incel loser who cannot take a story that mainly follows female characters (gasp!), or you haven't actually played the game for more than an hour. It takes a bit of time to fully unfold. Yes, the main character is not a cookie cutter female archetype, but to me that makes her more interesting. For this review, I'm giving this a 10 instead of an 8 just to counteract the review bombing a LITTLE bit. Jesus.",0,1,0.0
WaterLogged,http://www.metacritic.com/user/WaterLogged,"Mar 13, 2023",10,Positive,"The first hour or so is slow, but that’s pretty standard for a Square Enix game. Once I actually got into the world of Athia, things started to develop and I started to really enjoy the story itself. The combat mechanics and the parkour are really fun though a bit challenging until you get the hang of it. The world is beautiful, the characters delightful, and there’s cats which is always a delight.",0,1,0.0
markly86,http://www.metacritic.com/user/markly86,"Feb  1, 2023",2,Negative,I appreciate the work that went into this game but I couldn't bring myself to play any further than the first 4 chapters. The majority of this was dialogue which was poorly written. The gameplay is dull and doesn't give an enticing reason to keep you playing. It's shame as this could have been good.,0,1,0.0
Boi4127_,http://www.metacritic.com/user/Boi4127_,"Feb  1, 2023",2,Negative,"""Did I just do that?"" ""I did not just do that."" That's right, I gave this game a negative review! ""Yeah, OK that's something I do now!""",0,2,0.0
Kunohb,http://www.metacritic.com/user/Kunohb,"Feb 26, 2023",8,Positive,"So far quite enjoying this game, movement is great, story is great so far and I don’t have an issue with the dialogue. Expected from a 20-something in 2022. It’s fun, graphics are great and combat is great. Recommend for sure.",0,1,0.0
Solar_Carpenter,http://www.metacritic.com/user/Solar_Carpenter,"Jan 30, 2023",3,Negative,"Boring, crooked, bad script, bad game design. Two steps - cutscene - two steps - cutscene. The first two hours are unnecessary filler.",0,2,0.0
AtomosFabian,http://www.metacritic.com/user/AtomosFabian,"Feb  2, 2023",9,Positive,"Forspoken ofrece grandes enfrentamientos cuando dominas su técnica y sus totalidad de poderes, es increíble la jugabilidad que tiene. Su historia y narrativa está bien, muchos han criticado esto pero deben darle la oportunidad es un muy buen juego",0,3,0.0
Rriku,http://www.metacritic.com/user/Rriku,"Feb  3, 2023",10,Positive,Good game play and story and graphics and open world great bosses plot soundtrack,0,1,0.0
Sanupe,http://www.metacritic.com/user/Sanupe,"Jan 28, 2023",10,Positive,"Excellent game, cool gameplay with a good story behind, the combat is super cool and the 3D map is something that many games should include",0,2,0.0
winz00,http://www.metacritic.com/user/winz00,"Mar 17, 2023",9,Positive,"Un jeu incroyable, une très belle fantaisie. une histoire et des références magistrales si l'on va au bout du jeu.la magie est incroyable, graphiquement très correct et surtout un très beau monde ouvert à explorer .un chef d'œuvre",0,1,0.0
Snake_Pride,http://www.metacritic.com/user/Snake_Pride,"Jan 31, 2023",4,Negative,"I bought this game at the very start for all 70 dollars. To be honest, after a couple of hours, when the prologue finally ended and I was allowed to play freely, I realized that I would not give even 40, and after another couple of hours of mournful grinding in a completely empty open world, I lowered the bar to 25-30.This game feels very, very underdeveloped. The only thing here is a competent combat system. Attention, I'm not saying that she's good, she's just that competent. From the AAA project, I expected more than a parody of InFamous with cooldown skills that need to be developed by going through literally thousands of identical events to destroy magical mutants. The parkour was pretty good as part of the combat system, but again, give me more than running, jumping, dashing and grappling - it's in any reasonably advanced game. Although the animations are not bad, yes, but it is spoiled by the horrendous graphics, by the way.For starters, let's get some decent graphics: I don't want to point fingers, but Final Fantasy 15, made over 7 years ago, has better graphics and lower hardware requirements. I understand that the fear that the game will be hacked faster than it is released is justified, but let's be honest, now game developers have lost more from unsold copies than from pirated ones.Secondly, give events that will not be associated with the extermination of the fauna of the infected world: yes, at least a damn escort mission! I'm tired of running around the empty world from point to point, collecting mana and resources - is this a AAA project or a grind simulator?Finally, give me the opportunity to customize the character: it's not even about whether I'm a hidden chauvinist or not, I just don't like Frey's personality, neither at the end of the game, nor even at the beginning - it smacks too much of low-grade teenage women's novels for "" girls who are not like everyone else."" If I were given the opportunity to influence the plot of the game more than the choice of the order of questions asked by Frey, then I would be a little less unhappy. I understand that it seems to the big bosses that ""being progressive and standing up for the rights of аfrican аmericans and women, and even more so аfrican аmerican women, is fashionable"", but I remind you that the gaming audience is still only 30% of them. You are shooting yourself in the foot, dear developers.On this I would like to finish, I give the game 3 points for attempting the magic system, well, I will add a point for parkour. Total 4/10.",0,2,0.0
Ave_chesare1,http://www.metacritic.com/user/Ave_chesare1,"Jan 31, 2023",3,Negative,"Historia mediocre, personaje principal insufrible, un mundo a explorar vacío que no estimula. Con la demo fue suficiente.",0,2,0.0
phenex,http://www.metacritic.com/user/phenex,"Jan 31, 2023",4,Negative,"I really wanted to like this game more than i have. The first 15 or so hours i was enjoying myself enough but after the second tanta it's becoming painful to continue. I will finish it but plan to just rush though to the end of the game. This will be a very forgettable game. Pros:Movement - it can feel fun and fast when you unlock some more things. They built the open world around the fast pace traversal which also lends itself to a con.Magic - doing magic parkour is fun! it really is, for the most part. Cons:Graphics - feels like a bleak capital city and the open world falls flat to me. The textures look rough on the PS5.Immersion - oh my god, one of the worst things in this game is the constant freezing while talking to an NPC or cuff and then the dreaded fade to black. Its 2023, why is this happening? Feels very dated and i could not get very immersed in this world.Dialogue - Early on i was defending this area but im sad to report Frey really is unlikeable. I dont care about her, or this world at all. Overall - its fun zipping around and fighting enemies but theres a lot left to be desired. I regret paying full price, unfortunately,",0,2,0.0
thenaki,http://www.metacritic.com/user/thenaki,"Jan 31, 2023",5,Mixed,"un juego del que se esperaba mucho pero al final no cumplió con lo prometido, ojo a su mundo vacío y la pelea con los enemigos dan mucho que desear.",0,2,0.0
AEGRO_84,http://www.metacritic.com/user/AEGRO_84,"Feb  1, 2023",1,Negative,"This game is a failure, both for Square and Sony.Sony really disappointed me.He paid to have this game as an exclusive for two years.In Venezuela this game costs too much and is not worth all this money.An incomplete game, full of bugs.I've seen better ps3 games.I'm really disappointed.PlayStation was supposed to release this game on PS+",0,2,0.0
7th_Rider,http://www.metacritic.com/user/7th_Rider,"Feb  1, 2023",2,Negative,"Just another AAA disapointment. Its ""Next Gen"" Graphics has some unique characteristics, like the worst Ray Tracing implementation ever, it is so bad, you can only tell RT is enabled by looking your frame rate dropping 30% when enabled, since the graphics looks identical when RT is ""disabled"".Dozens of graphical issues, like textures and even full buildings, never loading!This really dull monotonous environment and graphical design has not being optimized in any way, producing low frame rates even on my 4090 RTX.Empty world, with souless feeling, paired with repetitive ultra-boring side quests on an insipid mainquest and a so so combat, kills the experience from minute 1. Amd then the main character is a woke girl full of hate, nothhing to be related to Avoid at all cost",0,1,0.0
creamzy,http://www.metacritic.com/user/creamzy,"Feb  1, 2023",2,Negative,"The game started 9ff great but super cringy and gross voiceless, wie4d combat and a terrible looking game",0,1,0.0
Bernoft45,http://www.metacritic.com/user/Bernoft45,"Feb  1, 2023",2,Negative,"A mediocre game, with almost primitive systems, what games of more than 10 years ago surpass it. Cinematics stuck in the middle of the game.I'm going to ignore the narrative, character development and their personalities.Absurd requirements to run the game, and the price of 80 $, is that it is a robbery adding the plus that to play it recommended 1440p 30 fps asks for the amount of more 1,000 $ of hardware. Un juego mediocre, con sistemas casi primitivos, qué juegos de hace más de 10 años le superan. Cinemáticas pegadas en medio del juego.Voy a ignorar la narrativa, desarrollo de personajes y sus personalidades.Unos requisitos absurdos para correr el juego, y el precio de 80 $, es que es un robo añadiendo el plus que para jugarlo recomendado 1440p 30 fps pide la cantidad de más 1.000 $ de hardware.",0,2,0.0
ryy123489,http://www.metacritic.com/user/ryy123489,"Feb  1, 2023",1,Negative,This is one of the worst games I have ever played in my life which is hard to beat because I've played many bad games in my life there is way to many glitches it makes me want to kill my and the dialog is very cringe. the 2023 games so far do not compare to the start of 2022 games,0,2,0.0
Kevintxogamer,http://www.metacritic.com/user/Kevintxogamer,"Feb  2, 2023",3,Negative,"Gráficamente parece un juego de PS3, y la historia es plana. Había Hype ya que se llevaba anunciando un año al menos, pero es una decepción en toda regla",0,2,0.0
mafioz1,http://www.metacritic.com/user/mafioz1,"Feb  2, 2023",9,Positive,"Today I played this game.And I can say the critics' ratings are too lowthe game is not perfect, but for a good time, the game is very good, have your own opinion and don't listen to other people, play what you want and how you want.",0,1,0.0
Kakarot5872,http://www.metacritic.com/user/Kakarot5872,"Feb  7, 2023",10,Positive,Esta muy bonito graficamente me gusta lo recomiendo y su historia le encantará muy lindo muy recomendable,0,1,0.0
TiltedTrickste,http://www.metacritic.com/user/TiltedTrickste,"Feb 11, 2023",9,Positive,"Tldr: low expectations, very pleasantly surprised, fantastic combat, world class movement (magic parkour), gripping story with very real and relatable characters. P.s. don't try to obtain every treasure chest (purple dots on the map). So good I was questioning whether I should buy Hogwarts as I was worried it would be a disappointment after playing this.I'm honestly shocked this game has such a low user rating score, but I guess I forget how much people enjoy to hate on new things. After playing the demo, I knew I would enjoy this game, but I had relatively low expectations. As someone who has been playing video games for the last 20 years I've found it hard to find a good game that keeps me interested all the way through.I was pleasantly surprised on how diverse the spells are, how many spells there are, how much content there is, and I was genuinely interested in the characters and story.I want to rank this a 10 to offer the haters, but realistically the game isn't perfect. I feel it's fair to say the game does everything well but could do better in various areas. I think some people don't love the New York Slums personality the main character has. I think people also might struggle to get used to the magic system. Then people also complain about the world being closed off.I genuinely really liked the main character and story, and this is where I felt the game would fall short in the demo. The main character is very real and relatable. She's not just some blank slate hero garbage like we typically see. While the magic system did take time to get used to, once you get a feel for it, it's extremely fun. There's also so many different spells and therefore ways you can choose to play. Personally I'm one of the people who pushed the map boundaries of the game from the start. Especially with the awesome magic parkour, I think everyone wants to go where they're not supposed to. Realistically, outside of that urge, I never had an issue with not being able to go where I wanted. While you might be locked out of chunks of the map until you progress in the main story, you never have a lack of things to explore. The map progression is related to the story progression in an understandable way and i think people that are upset about this are being far too picky.I've nearly 100% this game and would recommend it to anyone who likes this genre of game. I think my biggest complaint is that I wish the story was longer. I just wish I could play more.Warning! I highly recommend not trying to pick up every treasure chest. If you hit your inventory Max, you will be unable to pick up the chest. Most chest items are also crafting ingredients you can find in the over world. There is also an ungodly amount of chests in the game. After picking up 100% of the chests for the first 25% of the game I started to feel burnt out and was very upset when I found I couldn't pick up the next chest I found.",0,1,0.0
Games4lif,http://www.metacritic.com/user/Games4lif,"Feb 12, 2023",9,Positive,Great game! The negative reviews completely seem like lies to me after playing this!,0,1,0.0
magnohekko,http://www.metacritic.com/user/magnohekko,"Mar  1, 2023",10,Positive,"จากที่เล่นมาผมว่าเกมมันก็สนุกดีนะครับแต่มาติดปัญหาคือเกมมันกินสเปคเกินภาพไปหน่อย ถ้าพอร์ตมาดีๆลื่นๆก็คงจะดี",0,1,0.0
kustasarke,http://www.metacritic.com/user/kustasarke,"Mar  1, 2023",10,Positive,В этой игре нет ничего советского. Это какая-то похабщина. Главный герой матерится как сапожник и руинит советскую атмосферу. А еще много дешевого фансервиса. В общем игра не оправдала ожиданий.,0,1,0.0
sikkimerdo,http://www.metacritic.com/user/sikkimerdo,"Mar  1, 2023",10,Positive,"I Just cant describe how Goodyear is this game, 10/10, Just play it with no regrets",0,1,0.0
merdukirdu,http://www.metacritic.com/user/merdukirdu,"Mar  2, 2023",10,Positive,"There's something here to get stuck into for fans of open world adventures, and Forspoken isn't without its charms, but like Frey herself, it's often its own worst enemy.",0,1,0.0
Blackdog22,http://www.metacritic.com/user/Blackdog22,"Mar 12, 2023",0,Negative,"Can these companies stop using Black people as their voice for woke concepts? Down with the system, screw society, all that garbage. Its becoming cringe, anytime I see a Black person in a game now im already assuming its political woke garbage. Its time to stop. Also games garbage ggwp, learn from the TLOU2 and stop with garbage narratives.",0,0,
bf_jeje,http://www.metacritic.com/user/bf_jeje,"Mar 11, 2023",0,Negative,"Should have been called Forswoken. There is fog everywhere, because the PS5 can´t show an entire map without burn.",0,0,
neointhematrix,http://www.metacritic.com/user/neointhematrix,"Feb 11, 2023",8,Positive,Almost all of the things said about this game are true... BUT... if you make a few tweaks to it (like turning down Cuffs comment frequency) the game becomes much better. This game is nowhere near as bad as people have said it is. I am really enjoying it and intend to finish it. I think some of the so called critics have a cast in stone game preference and if it's not their kind of game (like COD) they automatically don't like it and criticize it relentlessly. Yes it could use some patching in a few areas (like touchy non responsive controls at certain points) and I do agree about the likeability of Frey... But her character improves as you get farther into the game. I also think people criticize a game with just a few minutes of game play without really playing enough of it to do an honest and accurate assessment.,0,0,
darthcooper,http://www.metacritic.com/user/darthcooper,"Mar 17, 2023",8,Positive,My biggest complaint about this game is the main character. Not sure what the writers where thinking but if you don't like the heroin your not going to like the game. She comes over more like an entitled spoilt brat that is unredeemable. Apart from the character this game had all the ingredients to be great.,0,0,
